UNIT TEST 1

Testing fullDeckCount():
Test player 0 with 0 deck cards, 0 hand cards, 0 discard cards, counting card 6: PASS
Test player 1 with 7 hand cards, trashing card 5 to gain card 3, check result: FAIL (Actual: 0, Expected: -1) (cardtest3.c:98)
Test player 1 with 7 hand cards, trashing card 5 to gain card 3, check remodel removed from hand after play: FAIL (Actual: 6, Expected: 12) (cardtest3.c:105)
Test player 1 with 7 hand cards, trashing card 5 to gain card 3, check last played card: PASS
Test player 1 with 7 hand cards, trashing card 5 to gain card 3, check played card count: FAIL (Actual: 2, Expected: 0) (cardtest3.c:121)
Test player 1 with 7 hand cards, trashing card 5 to gain card 3, check supply card count: FAIL (Actual: 9, Expected: 10) (cardtest3.c:127)
Test player 1 with 7 hand cards, trashing card 5 to gain card 3, check player 0 hand count: PASS
Test player 1 with 7 hand cards, trashing card 5 to gain card 3, check player 0 deck count: PASS
Test player 1 with 7 hand cards, trashing card 5 to gain card 3, check player 0 discard count: PASS
Test player 1 with 7 hand cards, trashing card 5 to gain card 3, check player 1 hand count: FAIL (Actual: 5, Expected: 7) (cardtest3.c:139)
Test player 1 with 7 hand cards, trashing card 5 to gain card 3, check player 1 deck count: PASS
Test player 1 with 7 hand cards, trashing card 5 to gain card 3, check player 1 discard count: FAIL (Actual: 1, Expected: 0) (cardtest3.c:150)
Test player 1 with 7 hand cards, trashing card 5 to gain card 3, check remodel in hand before play: PASS
Test player 1 with 7 hand cards, trashing card 13 to gain card 4, check result: FAIL (Actual: -1, Expected: 0) (cardtest3.c:98)
Test player 1 with 7 hand cards, trashing card 13 to gain card 4, check remodel removed from hand after play: FAIL (Expected Not: 12) (cardtest3.c:102)
Test player 1 with 7 hand cards, trashing card 13 to gain card 4, check last played card: FAIL (Actual: 387389207, Expected: 12) (cardtest3.c:110)
Test player 1 with 7 hand cards, trashing card 13 to gain card 4, check played card count: FAIL (Actual: 0, Expected: 1) (cardtest3.c:121)
Test player 1 with 7 hand cards, trashing card 13 to gain card 4, check supply card count: FAIL (Actual: 10, Expected: 9) (cardtest3.c:127)
Test player 1 with 7 hand cards, trashing card 13 to gain card 4, check player 0 hand count: PASS
Test player 1 with 7 hand cards, trashing card 13 to gain card 4, check player 0 deck count: PASS
Test player 1 with 7 hand cards, trashing card 13 to gain card 4, check player 0 discard count: PASS
Test player 1 with 7 hand cards, trashing card 13 to gain card 4, check player 1 hand count: FAIL (Actual: 7, Expected: 5) (cardtest3.c:139)
Test player 1 with 7 hand cards, trashing card 13 to gain card 4, check player 1 deck count: PASS
Test player 1 with 7 hand cards, trashing card 13 to gain card 4, check player 1 discard count: FAIL (Actual: 0, Expected: 1) (cardtest3.c:150)
Test player 1 with 7 hand cards, trashing card 13 to gain card 4, check remodel in hand before play: PASS
Test player 1 with 7 hand cards, trashing card 13 to gain card 1, check result: FAIL (Actual: -1, Expected: 0) (cardtest3.c:98)
Test player 1 with 7 hand cards, trashing card 13 to gain card 1, check remodel removed from hand after play: FAIL (Expected Not: 12) (cardtest3.c:102)
Test player 1 with 7 hand cards, trashing card 13 to gain card 1, check last played card: FAIL (Actual: 387389207, Expected: 12) (cardtest3.c:110)
Test player 1 with 7 hand cards, trashing card 13 to gain card 1, check played card count: FAIL (Actual: 0, Expected: 1) (cardtest3.c:121)
Test player 1 with 7 hand cards, trashing card 13 to gain card 1, check supply card count: FAIL (Actual: 10, Expected: 9) (cardtest3.c:127)
Test player 1 with 7 hand cards, trashing card 13 to gain card 1, check player 0 hand count: PASS
Test player 1 with 7 hand cards, trashing card 13 to gain card 1, check player 0 deck count: PASS
Test player 1 with 7 hand cards, trashing card 13 to gain card 1, check player 0 discard count: PASS
Test player 1 with 7 hand cards, trashing card 13 to gain card 1, check player 1 hand count: FAIL (Actual: 7, Expected: 5) (cardtest3.c:139)
Test player 1 with 7 hand cards, trashing card 13 to gain card 1, check player 1 deck count: PASS
Test player 1 with 7 hand cards, trashing card 13 to gain card 1, check player 1 discard count: FAIL (Actual: 0, Expected: 1) (cardtest3.c:150)
Test player 1 with 7 hand cards, trashing card 13 to gain card 1, check remodel in hand before play: PASS
Test player 1 with 7 hand cards, trashing card 13 to gain card 5, check result: FAIL (Actual: -1, Expected: 0) (cardtest3.c:98)
Test player 1 with 7 hand cards, trashing card 13 to gain card 5, check remodel removed from hand after play: FAIL (Expected Not: 12) (cardtest3.c:102)
Test player 1 with 7 hand cards, trashing card 13 to gain card 5, check last played card: FAIL (Actual: 387389207, Expected: 12) (cardtest3.c:110)
Test player 1 with 7 hand cards, trashing card 13 to gain card 5, check played card count: FAIL (Actual: 0, Expected: 1) (cardtest3.c:121)
Test player 1 with 7 hand cards, trashing card 13 to gain card 5, check supply card count: FAIL (Actual: 10, Expected: 9) (cardtest3.c:127)
Test player 1 with 7 hand cards, trashing card 13 to gain card 5, check player 0 hand count: PASS
Test player 1 with 7 hand cards, trashing card 13 to gain card 5, check player 0 deck count: PASS
Test player 1 with 7 hand cards, trashing card 13 to gain card 5, check player 0 discard count: PASS
Test player 1 with 7 hand cards, trashing card 13 to gain card 5, check player 1 hand count: FAIL (Actual: 7, Expected: 5) (cardtest3.c:139)
Test player 1 with 7 hand cards, trashing card 13 to gain card 5, check player 1 deck count: PASS
Test player 1 with 7 hand cards, trashing card 13 to gain card 5, check player 1 discard count: FAIL (Actual: 0, Expected: 1) (cardtest3.c:150)
Test player 1 with 7 hand cards, trashing card 13 to gain card 5, check remodel in hand before play: PASS
Test player 1 with 7 hand cards, trashing card 13 to gain card 13, check result: FAIL (Actual: -1, Expected: 0) (cardtest3.c:98)
Test player 1 with 7 hand cards, trashing card 13 to gain card 13, check remodel removed from hand after play: FAIL (Expected Not: 12) (cardtest3.c:102)
Test player 1 with 7 hand cards, trashing card 13 to gain card 13, check last played card: FAIL (Actual: 387389207, Expected: 12) (cardtest3.c:110)
Test player 1 with 7 hand cards, trashing card 13 to gain card 13, check played card count: FAIL (Actual: 0, Expected: 1) (cardtest3.c:121)
Test player 1 with 7 hand cards, trashing card 13 to gain card 13, check supply card count: FAIL (Actual: 10, Expected: 9) (cardtest3.c:127)
Test player 1 with 7 hand cards, trashing card 13 to gain card 13, check player 0 hand count: PASS
Test player 1 with 7 hand cards, trashing card 13 to gain card 13, check player 0 deck count: PASS
Test player 1 with 7 hand cards, trashing card 13 to gain card 13, check player 0 discard count: PASS
Test player 1 with 7 hand cards, trashing card 13 to gain card 13, check player 1 hand count: FAIL (Actual: 7, Expected: 5) (cardtest3.c:139)
Test player 1 with 7 hand cards, trashing card 13 to gain card 13, check player 1 deck count: PASS
Test player 1 with 7 hand cards, trashing card 13 to gain card 13, check player 1 discard count: FAIL (Actual: 0, Expected: 1) (cardtest3.c:150)
Test player 1 with 7 hand cards, trashing card 13 to gain card 13, check remodel in hand before play: PASS
Test player 1 with 7 hand cards, trashing card 13 to gain card 17, check result: FAIL (Actual: -1, Expected: 0) (cardtest3.c:98)
Test player 1 with 7 hand cards, trashing card 13 to gain card 17, check remodel removed from hand after play: FAIL (Expected Not: 12) (cardtest3.c:102)
Test player 1 with 7 hand cards, trashing card 13 to gain card 17, check last played card: FAIL (Actual: 387389207, Expected: 12) (cardtest3.c:110)
Test player 1 with 7 hand cards, trashing card 13 to gain card 17, check played card count: FAIL (Actual: 0, Expected: 1) (cardtest3.c:121)
Test player 1 with 7 hand cards, trashing card 13 to gain card 17, check supply card count: FAIL (Actual: 10, Expected: 9) (cardtest3.c:127)
Test player 1 with 7 hand cards, trashing card 13 to gain card 17, check player 0 hand count: PASS
Test player 1 with 7 hand cards, trashing card 13 to gain card 17, check player 0 deck count: PASS
Test player 1 with 7 hand cards, trashing card 13 to gain card 17, check player 0 discard count: PASS
Test player 1 with 7 hand cards, trashing card 13 to gain card 17, check player 1 hand count: FAIL (Actual: 7, Expected: 5) (cardtest3.c:139)
Test player 1 with 7 hand cards, trashing card 13 to gain card 17, check player 1 deck count: PASS
Test player 1 with 7 hand cards, trashing card 13 to gain card 17, check player 1 discard count: FAIL (Actual: 0, Expected: 1) (cardtest3.c:150)
Test player 1 with 7 hand cards, trashing card 13 to gain card 17, check remodel in hand before play: PASS
Test player 1 with 7 hand cards, trashing card 13 to gain card 6, check result: FAIL (Actual: -1, Expected: 0) (cardtest3.c:98)
Test player 1 with 7 hand cards, trashing card 13 to gain card 6, check remodel removed from hand after play: FAIL (Expected Not: 12) (cardtest3.c:102)
Test player 1 with 7 hand cards, trashing card 13 to gain card 6, check last played card: FAIL (Actual: 387389207, Expected: 12) (cardtest3.c:110)
Test player 1 with 7 hand cards, trashing card 13 to gain card 6, check played card count: FAIL (Actual: 0, Expected: 1) (cardtest3.c:121)
Test player 1 with 7 hand cards, trashing card 13 to gain card 6, check supply card count: FAIL (Actual: 10, Expected: 9) (cardtest3.c:127)
Test player 1 with 7 hand cards, trashing card 13 to gain card 6, check player 0 hand count: PASS
Test player 1 with 7 hand cards, trashing card 13 to gain card 6, check player 0 deck count: PASS
Test player 1 with 7 hand cards, trashing card 13 to gain card 6, check player 0 discard count: PASS
Test player 1 with 7 hand cards, trashing card 13 to gain card 6, check player 1 hand count: FAIL (Actual: 7, Expected: 5) (cardtest3.c:139)
Test player 1 with 7 hand cards, trashing card 13 to gain card 6, check player 1 deck count: PASS
Test player 1 with 7 hand cards, trashing card 13 to gain card 6, check player 1 discard count: FAIL (Actual: 0, Expected: 1) (cardtest3.c:150)
Test player 1 with 7 hand cards, trashing card 13 to gain card 6, check remodel in hand before play: PASS
Test player 1 with 7 hand cards, trashing card 13 to gain card 3, check result: FAIL (Actual: 0, Expected: -1) (cardtest3.c:98)
Test player 1 with 7 hand cards, trashing card 13 to gain card 3, check remodel removed from hand after play: FAIL (Actual: 6, Expected: 12) (cardtest3.c:105)
Test player 1 with 7 hand cards, trashing card 13 to gain card 3, check last played card: PASS
Test player 1 with 7 hand cards, trashing card 13 to gain card 3, check played card count: FAIL (Actual: 2, Expected: 0) (cardtest3.c:121)
Test player 1 with 7 hand cards, trashing card 13 to gain card 3, check supply card count: FAIL (Actual: 9, Expected: 10) (cardtest3.c:127)
Test player 1 with 7 hand cards, trashing card 13 to gain card 3, check player 0 hand count: PASS
Test player 1 with 7 hand cards, trashing card 13 to gain card 3, check player 0 deck count: PASS
Test player 1 with 7 hand cards, trashing card 13 to gain card 3, check player 0 discard count: PASS
Test player 1 with 7 hand cards, trashing card 13 to gain card 3, check player 1 hand count: FAIL (Actual: 5, Expected: 7) (cardtest3.c:139)
Test player 1 with 7 hand cards, trashing card 13 to gain card 3, check player 1 deck count: PASS
Test player 1 with 7 hand cards, trashing card 13 to gain card 3, check player 1 discard count: FAIL (Actual: 1, Expected: 0) (cardtest3.c:150)
Test player 1 with 7 hand cards, trashing card 13 to gain card 3, check remodel in hand before play: PASS
Test player 1 with 7 hand cards, trashing card 17 to gain card 4, check result: FAIL (Actual: -1, Expected: 0) (cardtest3.c:98)
Test player 1 with 7 hand cards, trashing card 17 to gain card 4, check remodel removed from hand after play: FAIL (Expected Not: 12) (cardtest3.c:102)
Test player 1 with 7 hand cards, trashing card 17 to gain card 4, check last played card: FAIL (Actual: 387389207, Expected: 12) (cardtest3.c:110)
Test player 1 with 7 hand cards, trashing card 17 to gain card 4, check played card count: FAIL (Actual: 0, Expected: 1) (cardtest3.c:121)
Test player 1 with 7 hand cards, trashing card 17 to gain card 4, check supply card count: FAIL (Actual: 10, Expected: 9) (cardtest3.c:127)
Test player 1 with 7 hand cards, trashing card 17 to gain card 4, check player 0 hand count: PASS
Test player 1 with 7 hand cards, trashing card 17 to gain card 4, check player 0 deck count: PASS
Test player 1 with 7 hand cards, trashing card 17 to gain card 4, check player 0 discard count: PASS
Test player 1 with 7 hand cards, trashing card 17 to gain card 4, check player 1 hand count: FAIL (Actual: 7, Expected: 5) (cardtest3.c:139)
Test player 1 with 7 hand cards, trashing card 17 to gain card 4, check player 1 deck count: PASS
Test player 1 with 7 hand cards, trashing card 17 to gain card 4, check player 1 discard count: FAIL (Actual: 0, Expected: 1) (cardtest3.c:150)
Test player 1 with 7 hand cards, trashing card 17 to gain card 4, check remodel in hand before play: PASS
Test player 1 with 7 hand cards, trashing card 17 to gain card 1, check result: FAIL (Actual: -1, Expected: 0) (cardtest3.c:98)
Test player 1 with 7 hand cards, trashing card 17 to gain card 1, check remodel removed from hand after play: FAIL (Expected Not: 12) (cardtest3.c:102)
Test player 1 with 7 hand cards, trashing card 17 to gain card 1, check last played card: FAIL (Actual: 387389207, Expected: 12) (cardtest3.c:110)
Test player 1 with 7 hand cards, trashing card 17 to gain card 1, check played card count: FAIL (Actual: 0, Expected: 1) (cardtest3.c:121)
Test player 1 with 7 hand cards, trashing card 17 to gain card 1, check supply card count: FAIL (Actual: 10, Expected: 9) (cardtest3.c:127)
Test player 1 with 7 hand cards, trashing card 17 to gain card 1, check player 0 hand count: PASS
